JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2,3,2.0,3.0,3.0,33,1,0,1,0,9,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,28990,1.0,17,0,15.0,3,15,5,7,0
2,3,3.0,4.0,3.0,40,1,1,0,0,4,3,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,94340,1.0,13,1,9.0,3,9,8,8,0
2,3,3.0,1.0,3.0,36,1,1,0,0,3,2,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,178610,2.0,18,0,17.0,2,7,7,7,0
3,3,3.0,2.0,3.0,32,2,1,0,0,10,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,102660,1.0,11,0,2.0,3,2,2,2,0
3,3,4.0,4.0,2.0,43,2,0,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,52650,4.0,11,1,12.0,4,5,2,2,0
3,3,3.0,1.0,3.0,28,1,1,0,0,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,44770,1.0,15,0,3.0,6,3,1,2,0
3,3,3.0,3.0,3.0,35,1,0,1,0,9,3,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,98240,0.0,19,0,4.0,2,3,2,2,0
3,3,4.0,1.0,3.0,56,1,0,1,0,4,3,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,198470,4.0,14,0,6.0,6,0,0,0,0
2,3,3.0,2.0,2.0,35,1,1,0,0,20,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,51540,0.0,19,0,12.0,2,11,6,9,0
3,3,2.0,4.0,3.0,48,1,0,1,0,6,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,108540,2.0,14,1,14.0,6,9,6,7,0
2,3,3.0,3.0,3.0,40,1,1,0,0,26,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34820,0.0,18,1,21.0,2,20,1,12,0
2,3,4.0,1.0,3.0,42,1,1,0,0,18,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,23980,0.0,14,1,10.0,2,9,7,8,0
3,3,4.0,3.0,2.0,34,2,0,1,0,25,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,22590,1.0,14,0,8.0,2,8,7,7,0
2,3,2.0,3.0,3.0,25,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,190940,1.0,16,0,7.0,3,7,0,6,0
2,3,3.0,3.0,3.0,29,1,0,1,0,10,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,34520,1.0,11,0,10.0,3,10,0,7,0
2,3,3.0,3.0,1.0,35,1,0,1,0,6,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,31020,1.0,13,1,6.0,3,5,1,4,0
1,3,4.0,2.0,3.0,24,0,0,1,0,10,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,51600,1.0,17,1,1.0,3,1,0,0,0
2,3,3.0,3.0,3.0,42,1,1,0,0,7,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,22260,0.0,12,1,4.0,3,3,1,0,0
3,3,1.0,4.0,2.0,32,1,0,1,0,7,3,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,24720,7.0,13,0,10.0,2,7,0,7,0
2,3,4.0,3.0,3.0,50,0,0,0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,36880,0.0,11,0,19.0,3,18,0,13,0
3,4,4.0,3.0,3.0,35,1,1,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,24610,2.0,20,1,17.0,4,7,0,7,0
3,3,3.0,4.0,2.0,31,1,0,1,0,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,29090,9.0,14,2,10.0,2,5,0,1,0
2,3,2.0,4.0,3.0,30,1,0,0,1,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,174260,2.0,12,1,12.0,0,10,7,4,0
3,3,2.0,4.0,2.0,40,1,0,1,0,2,4,0,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,50330,2.0,14,2,6.0,6,4,0,2,0
2,4,1.0,4.0,3.0,38,1,0,1,0,23,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,39040,1.0,22,0,10.0,3,10,1,9,0
3,3,2.0,3.0,3.0,30,1,1,0,0,5,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,54100,0.0,17,1,6.0,2,5,4,4,0
3,4,4.0,2.0,2.0,25,1,0,1,0,18,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,36220,1.0,25,0,2.0,0,2,2,1,0
3,3,2.0,4.0,3.0,35,1,0,1,0,10,5,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,134580,1.0,11,0,17.0,3,17,11,8,0
3,3,2.0,2.0,3.0,52,1,1,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,59740,7.0,18,1,18.0,6,8,4,0,0
4,3,1.0,3.0,3.0,40,1,0,1,0,28,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,54680,0.0,12,0,22.0,6,21,3,9,0
3,4,2.0,4.0,3.0,19,1,1,0,0,2,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,115570,1.0,22,0,1.0,0,1,0,1,0
2,3,4.0,3.0,3.0,38,2,0,1,0,7,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,76250,1.0,15,0,4.0,2,4,0,3,0
3,3,1.0,4.0,2.0,52,0,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,46140,2.0,16,1,16.0,3,9,0,0,0
2,3,1.0,4.0,4.0,38,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,176030,4.0,16,0,12.0,0,8,0,7,0
3,3,2.0,3.0,3.0,30,1,1,0,0,5,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,54100,0.0,17,1,6.0,2,5,4,4,0
2,3,4.0,3.0,3.0,52,1,0,1,0,29,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,29420,8.0,11,1,9.0,1,5,1,4,0
4,4,1.0,1.0,3.0,60,1,0,1,0,8,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,53290,8.0,20,0,10.0,3,2,2,2,0
3,3,4.0,4.0,3.0,37,1,1,0,0,5,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,27050,1.0,11,0,17.0,2,17,5,7,0
3,3,4.0,2.0,2.0,27,1,1,0,0,15,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,39860,1.0,12,2,7.0,3,7,0,3,0
3,3,3.0,2.0,2.0,38,2,0,1,0,28,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,29790,4.0,12,1,9.0,3,6,0,5,0
2,4,3.0,4.0,3.0,43,1,1,0,0,25,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,50550,5.0,22,0,18.0,2,1,0,0,0
3,3,4.0,4.0,3.0,31,1,0,1,0,16,3,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,22790,3.0,12,1,8.0,3,6,0,2,0
3,4,3.0,1.0,3.0,34,1,0,1,0,10,3,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,47390,5.0,24,2,6.0,2,3,1,2,0
3,3,1.0,2.0,3.0,38,0,1,0,0,6,4,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,73360,5.0,11,0,13.0,3,11,3,8,0
4,3,3.0,3.0,3.0,26,1,0,1,0,17,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,48770,1.0,13,1,8.0,5,8,5,7,0
2,4,4.0,3.0,3.0,34,0,0,1,0,7,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,196260,1.0,21,0,15.0,5,15,0,7,0
2,3,4.0,3.0,3.0,35,1,1,0,0,7,4,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,25530,1.0,14,1,1.0,4,1,0,0,0
2,3,3.0,3.0,2.0,46,1,1,0,0,19,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,41080,2.0,14,0,19.0,5,10,0,8,0
3,3,3.0,3.0,4.0,46,0,1,0,0,2,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,30650,2.0,11,0,7.0,3,1,0,0,0
2,3,4.0,4.0,3.0,46,1,0,1,0,2,1,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,49410,9.0,13,2,23.0,2,2,2,2,0
2,3,4.0,3.0,4.0,21,1,0,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,42130,1.0,12,3,3.0,3,3,1,0,0
3,3,2.0,3.0,2.0,33,1,1,0,0,1,3,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,12230,1.0,13,1,10.0,3,10,0,9,0
3,3,3.0,3.0,2.0,28,0,0,1,0,21,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,79780,1.0,16,2,5.0,2,5,1,4,0
2,3,2.0,1.0,4.0,24,1,0,1,0,3,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,14160,1.0,15,1,6.0,3,6,1,2,0
3,4,4.0,4.0,2.0,46,1,1,0,0,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,141180,2.0,22,0,12.0,3,6,1,4,0
3,3,4.0,1.0,3.0,40,2,0,1,0,3,4,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,51260,5.0,18,0,20.0,2,18,1,12,0
2,3,3.0,1.0,3.0,26,2,1,0,0,11,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,22670,1.0,19,3,7.0,2,7,0,7,0
2,3,4.0,3.0,3.0,36,1,1,0,0,1,3,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,166270,3.0,12,0,10.0,5,7,1,7,0
2,3,3.0,1.0,2.0,41,1,1,0,0,29,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,52940,2.0,15,0,17.0,3,1,0,0,0
2,3,3.0,3.0,3.0,31,0,1,0,0,4,1,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,96100,0.0,11,1,6.0,2,5,1,4,0
3,3,4.0,3.0,4.0,24,1,0,1,0,1,3,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,28970,1.0,18,3,5.0,4,5,0,3,0
2,3,4.0,3.0,3.0,35,1,0,1,0,4,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,78980,7.0,15,0,5.0,2,2,2,2,0
3,3,3.0,2.0,3.0,32,1,0,1,0,2,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,57470,1.0,13,0,8.0,0,8,0,7,0
3,3,3.0,2.0,2.0,37,1,0,1,0,19,2,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,27030,2.0,14,0,19.0,2,10,4,7,0
1,3,4.0,4.0,3.0,43,1,0,1,0,25,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,22200,1.0,11,0,10.0,2,10,8,8,0
2,3,4.0,2.0,3.0,51,1,0,1,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,56750,5.0,13,0,13.0,2,4,1,2,0
1,3,1.0,3.0,3.0,58,1,0,1,0,27,3,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,21870,1.0,18,1,2.0,1,2,2,2,0
3,3,4.0,4.0,3.0,42,1,0,1,0,8,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,40140,8.0,13,1,24.0,3,1,0,1,0
2,3,3.0,2.0,3.0,32,1,0,0,1,13,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,85640,2.0,16,1,6.0,2,4,1,2,0
2,4,1.0,3.0,1.0,46,1,1,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,67120,6.0,21,1,26.0,3,3,0,1,0
3,4,2.0,1.0,2.0,35,2,0,1,0,15,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,65490,1.0,20,0,9.0,3,9,1,8,0
3,3,4.0,1.0,3.0,27,1,0,1,0,2,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,44470,1.0,13,0,7.0,4,7,0,7,0
4,3,3.0,1.0,2.0,26,1,0,1,0,2,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,20800,0.0,13,0,8.0,6,7,7,6,0
3,4,1.0,4.0,4.0,29,2,0,1,0,5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,62440,1.0,22,0,6.0,3,6,1,3,0
2,3,1.0,4.0,3.0,44,2,1,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,34520,4.0,11,1,14.0,2,10,0,2,0
2,3,4.0,3.0,2.0,34,2,1,0,0,9,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26570,2.0,13,1,5.0,3,3,0,2,0
3,4,1.0,4.0,4.0,29,2,0,1,0,5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,62440,1.0,22,0,6.0,3,6,1,3,0
3,3,3.0,4.0,2.0,40,1,0,1,0,11,2,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,52950,7.0,18,0,15.0,4,12,2,11,0
3,3,2.0,4.0,3.0,18,0,1,0,0,5,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,32300,1.0,12,1,0.0,3,0,0,0,0
3,3,1.0,1.0,2.0,59,1,0,1,0,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,166060,7.0,11,0,28.0,6,21,7,9,0
3,3,1.0,2.0,3.0,34,1,1,0,0,24,3,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,27420,0.0,11,1,13.0,2,12,2,11,0
3,3,2.0,4.0,2.0,35,1,1,0,0,24,3,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,57450,1.0,17,3,3.0,4,3,1,2,0
3,3,3.0,1.0,3.0,48,1,0,1,0,24,3,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,16010,4.0,12,0,15.0,3,2,2,2,0
3,3,2.0,4.0,4.0,55,1,0,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,27810,8.0,13,1,19.0,2,5,0,4,0
3,3,4.0,1.0,3.0,39,1,0,1,0,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,47790,4.0,14,2,9.0,3,7,1,7,0
3,3,3.0,3.0,3.0,42,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,78790,2.0,11,1,11.0,2,5,0,2,0
3,3,1.0,2.0,3.0,36,1,0,1,0,1,3,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,10510,2.0,14,0,15.0,2,4,1,3,0
2,3,2.0,2.0,3.0,40,1,0,1,0,8,1,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,35440,3.0,18,3,15.0,3,11,5,10,0
3,4,3.0,4.0,4.0,37,0,1,0,0,24,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,68150,5.0,20,1,17.0,3,1,0,0,0
3,3,4.0,3.0,2.0,31,0,0,1,0,1,2,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,27930,1.0,16,0,9.0,4,9,0,0,0
2,3,3.0,2.0,4.0,46,1,0,1,0,4,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,138260,8.0,11,0,23.0,1,13,5,1,0
3,3,2.0,3.0,4.0,31,1,0,1,0,14,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,167560,1.0,11,2,6.0,5,5,0,3,0
4,3,4.0,4.0,3.0,29,1,0,1,0,1,3,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,66670,9.0,12,1,6.0,6,3,1,2,0
2,3,4.0,2.0,2.0,30,1,0,0,1,20,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,46610,1.0,11,0,12.0,3,12,1,7,0
4,4,4.0,2.0,3.0,50,1,1,0,0,9,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,23220,7.0,25,1,4.0,0,2,2,2,0
4,3,2.0,2.0,3.0,48,1,0,1,0,16,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,97240,3.0,13,0,12.0,2,2,2,2,0
3,3,2.0,3.0,2.0,33,0,0,1,0,1,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,140260,1.0,12,0,1.0,4,1,0,0,0
3,3,4.0,4.0,3.0,43,2,0,1,0,26,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,135490,3.0,11,2,7.0,3,2,2,2,0
2,3,2.0,3.0,3.0,33,1,0,1,0,9,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,28990,1.0,17,0,15.0,3,15,5,7,0
2,3,1.0,3.0,1.0,28,1,1,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,163070,1.0,16,0,1.0,3,1,0,0,0
2,4,1.0,2.0,3.0,49,1,1,0,0,4,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,108450,3.0,24,0,27.0,4,4,1,2,0
4,3,3.0,2.0,3.0,35,1,1,0,0,16,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,25440,0.0,13,1,17.0,3,16,0,13,0
2,3,3.0,3.0,3.0,44,0,0,1,0,5,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,23190,3.0,18,0,7.0,4,5,0,3,0
3,3,3.0,3.0,3.0,49,1,0,0,1,6,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,107390,2.0,11,3,30.0,3,15,2,12,0
2,3,2.0,1.0,4.0,24,1,0,1,0,3,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,14160,1.0,15,1,6.0,3,6,1,2,0
3,3,1.0,1.0,3.0,45,2,0,1,0,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,35400,1.0,13,0,24.0,6,24,9,11,0
4,3,2.0,4.0,3.0,38,1,0,1,0,24,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,23260,8.0,14,0,19.0,3,1,0,0,0
3,3,4.0,4.0,4.0,49,1,1,0,0,3,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,47280,3.0,11,1,8.0,4,5,0,4,0
3,3,3.0,3.0,3.0,26,1,1,0,0,28,3,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,51510,1.0,15,3,8.0,3,8,7,7,0
2,3,4.0,4.0,3.0,51,1,0,1,0,29,4,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,24510,3.0,17,0,10.0,2,4,0,3,0
3,3,1.0,1.0,2.0,38,2,1,0,0,4,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,23060,2.0,19,1,13.0,5,4,1,2,0
4,3,4.0,3.0,3.0,27,1,0,1,0,13,2,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,28560,1.0,12,2,5.0,5,5,0,4,0
4,3,1.0,2.0,3.0,41,1,0,1,0,13,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,109200,0.0,15,1,21.0,3,20,0,10,0
3,3,3.0,3.0,2.0,28,0,0,1,0,21,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,79780,1.0,16,2,5.0,2,5,1,4,0
4,3,4.0,4.0,3.0,31,1,1,0,0,24,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,10810,4.0,11,3,13.0,4,7,1,7,0
3,3,3.0,4.0,1.0,57,1,0,1,0,3,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,20130,3.0,14,1,12.0,5,5,1,4,0
4,3,2.0,3.0,3.0,27,1,1,0,0,2,3,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,45410,1.0,14,2,9.0,4,9,5,8,0
3,3,3.0,1.0,3.0,41,1,0,1,0,5,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,121690,1.0,19,0,5.0,2,5,0,4,0
3,3,2.0,2.0,3.0,40,2,0,1,0,26,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,54400,1.0,12,1,20.0,2,20,2,13,0
3,3,2.0,2.0,3.0,46,0,0,1,0,9,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,57310,8.0,17,0,6.0,2,2,2,2,0
3,3,2.0,3.0,3.0,45,1,0,1,0,10,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,56050,1.0,12,2,1.0,2,1,0,0,0
3,3,4.0,3.0,3.0,23,1,0,1,0,7,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,105520,2.0,11,0,4.0,2,2,2,2,0
3,3,4.0,4.0,3.0,27,1,1,0,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,39040,1.0,15,0,7.0,2,7,0,7,0
4,3,2.0,1.0,3.0,29,1,0,1,0,16,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,36460,1.0,14,0,10.0,3,10,8,8,0
3,3,4.0,4.0,2.0,56,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26440,4.0,11,1,37.0,2,6,0,2,0
3,3,3.0,3.0,3.0,30,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,104450,3.0,18,1,10.0,3,7,1,7,0
4,3,3.0,1.0,4.0,31,0,1,0,0,23,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,38670,1.0,11,1,4.0,4,4,2,3,0
3,3,2.0,2.0,2.0,30,1,0,1,0,4,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21210,1.0,13,1,6.0,2,6,1,1,0
2,3,2.0,3.0,3.0,34,0,0,1,0,7,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,86200,0.0,13,1,10.0,2,9,8,7,0
2,3,2.0,2.0,3.0,37,1,0,1,0,17,3,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,20640,4.0,16,0,8.0,3,1,0,0,0
3,3,2.0,3.0,3.0,30,1,1,0,0,5,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,54100,0.0,17,1,6.0,2,5,4,4,0
3,4,3.0,4.0,4.0,34,1,0,1,0,10,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,74120,1.0,24,0,14.0,4,14,4,11,0
3,3,4.0,3.0,4.0,22,1,0,0,1,12,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,25340,0.0,11,0,4.0,1,3,1,2,0
1,3,2.0,4.0,2.0,38,1,0,1,0,19,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,64740,2.0,13,2,20.0,3,4,0,3,0
3,3,4.0,1.0,4.0,35,0,0,1,0,5,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,51630,2.0,18,2,16.0,4,1,0,0,0
2,3,4.0,3.0,3.0,50,0,0,0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,36880,0.0,11,0,19.0,3,18,0,13,0
3,3,3.0,4.0,3.0,37,1,0,1,0,23,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,166590,7.0,16,1,9.0,2,6,1,3,0
2,3,3.0,1.0,3.0,34,1,1,0,0,13,4,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,74910,0.0,14,1,4.0,3,3,0,2,0
3,3,4.0,2.0,3.0,51,1,0,0,1,4,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,25700,3.0,18,0,21.0,2,7,1,0,0
2,3,3.0,2.0,3.0,32,0,1,0,0,18,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,23890,6.0,12,1,5.0,4,3,0,2,0
